by,year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo
12,1990,36109,106,NA,47,NA,NA,2.7,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,106,NA,48,NA,NA,0,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,107,NA,10,NA,NA,0,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,107,NA,20,NA,NA,3.2,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,107,NA,30,NA,NA,0.9,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,107,NA,41,NA,NA,0.2,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,107,NA,42,NA,NA,0,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,107,NA,46,NA,NA,0.2,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,107,NA,47,NA,NA,0.8,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,107,NA,48,NA,NA,0,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,110,NA,10,NA,NA,0.1,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,110,NA,20,NA,NA,7.8,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,110,NA,30,NA,NA,3,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,110,NA,41,NA,NA,3.5,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,110,NA,42,NA,NA,0.3,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,110,NA,46,NA,NA,7.3,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,110,NA,47,NA,NA,60.3,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,110,NA,48,NA,NA,0.8,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,112,NA,10,NA,NA,0,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,112,NA,20,NA,NA,1,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,112,NA,30,NA,NA,0.4,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,112,NA,41,NA,NA,1.9,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,112,NA,42,NA,NA,0.1,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,112,NA,46,NA,NA,3.6,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,112,NA,47,NA,NA,37.5,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,112,NA,48,NA,NA,0.5,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,115,NA,10,NA,NA,0,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,115,NA,20,NA,NA,1.1,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,115,NA,30,NA,NA,0.4,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,115,NA,41,NA,NA,0.3,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,115,NA,42,NA,NA,0,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,115,NA,46,NA,NA,0.7,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,115,NA,47,NA,NA,4.4,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,115,NA,48,NA,NA,0.1,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,116,NA,10,NA,NA,0,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,116,NA,20,NA,NA,1.1,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,116,NA,30,NA,NA,0.3,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,116,NA,41,NA,NA,0,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,116,NA,42,NA,NA,0,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,116,NA,46,NA,NA,0.1,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,116,NA,47,NA,NA,0.3,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,116,NA,48,NA,NA,0,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,117,NA,10,NA,NA,0,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,117,NA,20,NA,NA,0.5,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,117,NA,30,NA,NA,0.1,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,117,NA,41,NA,NA,0,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,117,NA,42,NA,NA,0,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,117,NA,46,NA,NA,0,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,117,NA,47,NA,NA,0.1,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,117,NA,48,NA,NA,0,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,118,NA,10,NA,NA,0.1,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,118,NA,20,NA,NA,6.8,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,118,NA,30,NA,NA,2.6,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,118,NA,41,NA,NA,1.6,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,118,NA,42,NA,NA,0.2,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,118,NA,46,NA,NA,3.6,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,118,NA,47,NA,NA,22.8,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,118,NA,48,NA,NA,0.3,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,1990,36109,119,NA,10,NA,NA,0,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
12,1990,36109,119,NA,20,NA,NA,0,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
12,1990,36109,119,NA,30,NA,NA,0,96869708.6,2624757.4,8335.4,9656148.3,NA,NA,NA,NA
12,1990,36109,119,NA,41,NA,NA,0,14513669.5,393788,1016.4,2110743,NA,NA,NA,NA
12,1990,36109,119,NA,42,NA,NA,0,1901311.3,50846.7,205.8,153874.6,NA,NA,NA,NA
12,1990,36109,119,NA,46,NA,NA,0,10410629.6,268858.3,641.6,1805350.1,290.2,0,0,72.5
12,1990,36109,119,NA,47,NA,NA,0,23518238.1,556734.2,468.6,997480.1,6501.2,0,0,1625.3
12,1990,36109,119,NA,48,NA,NA,0,320735.3,8985.8,10.5,20051.4,NA,NA,NA,NA
12,2000,36109,1,NA,10,NA,NA,11,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,1,NA,20,NA,NA,365.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,1,NA,30,NA,NA,350.5,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,1,NA,41,NA,NA,48.9,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,1,NA,42,NA,NA,9.5,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,1,NA,46,NA,NA,17.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,1,NA,47,NA,NA,29.8,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,1,NA,48,NA,NA,0.8,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,2,NA,10,NA,NA,135.1,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,2,NA,20,NA,NA,5476.4,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,2,NA,30,NA,NA,5124.8,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,2,NA,41,NA,NA,690,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,2,NA,42,NA,NA,180.5,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,2,NA,46,NA,NA,218,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,2,NA,47,NA,NA,185.7,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,2,NA,48,NA,NA,2.9,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,3,NA,10,NA,NA,3.8,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,3,NA,20,NA,NA,761.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,3,NA,30,NA,NA,743.4,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,3,NA,41,NA,NA,179.1,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,3,NA,42,NA,NA,46.6,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,3,NA,46,NA,NA,176.6,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,3,NA,47,NA,NA,1102.5,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,3,NA,48,NA,NA,13.9,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,5,NA,10,NA,NA,1.5,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,5,NA,20,NA,NA,45.3,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,5,NA,30,NA,NA,42.6,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,5,NA,41,NA,NA,5.2,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,5,NA,42,NA,NA,1,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,5,NA,46,NA,NA,1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,5,NA,47,NA,NA,0.9,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,5,NA,48,NA,NA,0.3,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,6,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,6,NA,20,NA,NA,4.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,6,NA,30,NA,NA,4.4,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,6,NA,41,NA,NA,0.7,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,6,NA,42,NA,NA,0.1,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,6,NA,46,NA,NA,0.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,6,NA,47,NA,NA,0.1,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,6,NA,48,NA,NA,0,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,31,NA,10,NA,NA,0.2,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,31,NA,20,NA,NA,23.6,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,31,NA,30,NA,NA,21.7,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,31,NA,41,NA,NA,3.2,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,31,NA,42,NA,NA,0.8,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,31,NA,46,NA,NA,1.2,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,31,NA,47,NA,NA,5.2,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,31,NA,48,NA,NA,0.1,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,79,NA,10,NA,NA,9.5,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,79,NA,20,NA,NA,319.6,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,79,NA,30,NA,NA,307.4,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,79,NA,41,NA,NA,43.7,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,79,NA,42,NA,NA,8.6,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,79,NA,46,NA,NA,16.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,79,NA,47,NA,NA,28.9,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,79,NA,48,NA,NA,0.4,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,87,NA,10,NA,NA,9.5,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,87,NA,20,NA,NA,320,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,87,NA,30,NA,NA,308.2,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,87,NA,41,NA,NA,44.7,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,87,NA,42,NA,NA,8.8,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,87,NA,46,NA,NA,17.3,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,87,NA,47,NA,NA,32.8,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,87,NA,48,NA,NA,0.5,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,90,NA,10,NA,NA,1213.4,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,90,NA,20,NA,NA,130776.4,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,90,NA,30,NA,NA,121218.9,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,90,NA,41,NA,NA,21959.3,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,90,NA,42,NA,NA,5676.8,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,90,NA,46,NA,NA,13006.5,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,90,NA,47,NA,NA,68095.3,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,90,NA,48,NA,NA,883.8,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,91,NA,10,NA,NA,14517.6,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,91,NA,20,NA,NA,1564358.9,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,91,NA,30,NA,NA,1449523.1,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,91,NA,41,NA,NA,260196,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,91,NA,42,NA,NA,67151.3,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,91,NA,46,NA,NA,151868.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,91,NA,47,NA,NA,791350.2,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,91,NA,48,NA,NA,10454.9,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,98,NA,10,NA,NA,1253.6,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,98,NA,20,NA,NA,133265.3,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,98,NA,30,NA,NA,123600.1,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,98,NA,41,NA,NA,22298.2,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,98,NA,42,NA,NA,5738.3,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,98,NA,46,NA,NA,13049.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,98,NA,47,NA,NA,68140.8,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,98,NA,48,NA,NA,893.5,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,100,NA,10,NA,NA,0.1,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,100,NA,20,NA,NA,5.9,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,100,NA,30,NA,NA,4.3,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,100,NA,41,NA,NA,7.6,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,100,NA,42,NA,NA,1.7,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,100,NA,46,NA,NA,7.2,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,100,NA,47,NA,NA,47.3,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,100,NA,48,NA,NA,0.3,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,106,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,106,NA,20,NA,NA,8.3,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,106,NA,30,NA,NA,5.4,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,106,NA,41,NA,NA,0.8,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,106,NA,42,NA,NA,0.4,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,106,NA,46,NA,NA,0.9,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,106,NA,47,NA,NA,3.9,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,106,NA,48,NA,NA,0.1,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,107,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,107,NA,20,NA,NA,3.1,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,107,NA,30,NA,NA,2,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,107,NA,41,NA,NA,0.4,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,107,NA,42,NA,NA,0.1,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,107,NA,46,NA,NA,0.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,107,NA,47,NA,NA,1.1,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,107,NA,48,NA,NA,0,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,110,NA,10,NA,NA,0.1,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,110,NA,20,NA,NA,5.2,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,110,NA,30,NA,NA,3.8,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,110,NA,41,NA,NA,6.9,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,110,NA,42,NA,NA,1.6,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,110,NA,46,NA,NA,6.6,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,110,NA,47,NA,NA,43.5,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,110,NA,48,NA,NA,0.3,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,112,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,112,NA,20,NA,NA,0.7,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,112,NA,30,NA,NA,0.5,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,112,NA,41,NA,NA,4.3,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,112,NA,42,NA,NA,0.9,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,112,NA,46,NA,NA,4.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,112,NA,47,NA,NA,28.7,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,112,NA,48,NA,NA,0.2,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,115,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,115,NA,20,NA,NA,0.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,115,NA,30,NA,NA,0.4,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,115,NA,41,NA,NA,0.2,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,115,NA,42,NA,NA,0,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,115,NA,46,NA,NA,0.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,115,NA,47,NA,NA,0.6,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,115,NA,48,NA,NA,0,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,116,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,116,NA,20,NA,NA,1,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,116,NA,30,NA,NA,0.7,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,116,NA,41,NA,NA,0.1,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,116,NA,42,NA,NA,0,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,116,NA,46,NA,NA,0.1,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,116,NA,47,NA,NA,0.5,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,116,NA,48,NA,NA,0,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,117,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,117,NA,20,NA,NA,0.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,117,NA,30,NA,NA,0.3,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,117,NA,41,NA,NA,0.1,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,117,NA,42,NA,NA,0,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,117,NA,46,NA,NA,0,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,117,NA,47,NA,NA,0.2,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,117,NA,48,NA,NA,0,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,118,NA,10,NA,NA,0.1,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,118,NA,20,NA,NA,4.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,118,NA,30,NA,NA,3.3,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,118,NA,41,NA,NA,2.6,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,118,NA,42,NA,NA,0.7,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,118,NA,46,NA,NA,2.5,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,118,NA,47,NA,NA,14.8,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,118,NA,48,NA,NA,0.1,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2000,36109,119,NA,10,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
12,2000,36109,119,NA,20,NA,NA,0,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
12,2000,36109,119,NA,30,NA,NA,0,210265331.1,5694695.6,16796.6,19383192.2,NA,NA,NA,NA
12,2000,36109,119,NA,41,NA,NA,0,31390699.2,854426.4,2222.8,4357021.1,NA,NA,NA,NA
12,2000,36109,119,NA,42,NA,NA,0,6006198.9,160560.8,399.2,1246400.3,NA,NA,NA,NA
12,2000,36109,119,NA,46,NA,NA,0,9217085.1,236567.9,683.2,1476830.1,376.1,0,0,94
12,2000,36109,119,NA,47,NA,NA,0,34989508.3,825824.1,730.4,1462515.6,10256.2,0,0,2564
12,2000,36109,119,NA,48,NA,NA,0,498867.7,13976.3,13.6,25939,NA,NA,NA,NA
12,2005,36109,1,NA,10,NA,NA,7.4,3399810,93735.8,1537.2,84139,NA,NA,NA,NA
12,2005,36109,1,NA,20,NA,NA,155.9,322799678,9229581.5,29953.2,35417915,NA,NA,NA,NA
12,2005,36109,1,NA,30,NA,NA,139.8,257100692.6,6961299.7,20058.5,23131597.7,NA,NA,NA,NA
12,2005,36109,1,NA,41,NA,NA,32.1,40028303.9,1091855.3,2862.9,5504120.3,NA,NA,NA,NA
12,2005,36109,1,NA,42,NA,NA,8.1,6810326.2,182072.5,445.4,1569417.6,NA,NA,NA,NA
12,2005,36109,1,NA,46,NA,NA,13.3,9137722.2,234998.8,676.5,1552940.3,262.4,0,0,65.6
12,2005,36109,1,NA,47,NA,NA,33.4,36717503.3,862472.6,770.7,1442910.2,12454.5,0,0,3113.6
12,2005,36109,1,NA,48,NA,NA,0.7,349938,9803.9,11.7,22132.3,NA,NA,NA,NA
12,2005,36109,2,NA,10,NA,NA,111.2,3399810,93735.8,1537.2,84139,NA,NA,NA,NA
12,2005,36109,2,NA,20,NA,NA,2676.6,322799678,9229581.5,29953.2,35417915,NA,NA,NA,NA
12,2005,36109,2,NA,30,NA,NA,2399.5,257100692.6,6961299.7,20058.5,23131597.7,NA,NA,NA,NA
